datetime,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,clouds_all,weather_description,solar conversion,solar availaible household,total solar
07-09-2017 00:00,Delhi,285.55,284.15,286.15,1015,100,2,360,0.9,0,75,shower rain,5%,0.986,19.72
07-09-2017 01:00,Delhi,285.54,283.15,287.15,1014,100,3,340,0.9,0,40,shower rain,5%,0.986,19.72
07-09-2017 02:00,Delhi,286.54,284.15,288.15,1014,93,0,25,0.9,0,40,proximity shower rain,30%,5.916,19.72
07-09-2017 03:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
07-09-2017 04:00,Delhi,288.15,288.15,288.15,1014,87,1,270,0.9,0,75,proximity shower rain,30%,5.916,19.72
07-09-2017 05:00,Delhi,288.7,285.15,290.15,1014,72,1,0,0,0,75,broken clouds,50%,9.86,19.72
07-09-2017 06:00,Delhi,290.91,288.15,292.15,1013,63,1,140,0,0,75,broken clouds,50%,9.86,19.72
07-09-2017 07:00,Delhi,291.51,289.15,293.15,1013,56,1,100,0,0,40,scattered clouds,80%,15.776,19.72
07-09-2017 08:00,Delhi,291.53,289.15,293.15,1012,63,2,80,0,0,40,scattered clouds,80%,15.776,19.72
07-09-2017 09:00,Delhi,292.34,291.15,293.15,1012,55,3,140,0,0,40,scattered clouds,80%,15.776,19.72
07-09-2017 10:00,Delhi,290.6,285.15,294.15,1012,72,3,280,0.9,0,75,shower rain,5%,0.986,19.72
07-09-2017 11:00,Delhi,288.29,285.15,290.15,1013,82,2,350,0.9,0,75,proximity thunderstorm,27%,5.3244,19.72
07-09-2017 12:00,Delhi,288.29,285.15,290.15,1013,82,2,350,0.9,0,75,shower rain,5%,0.986,19.72
07-09-2017 13:00,Delhi,288.41,287.15,289.15,1013,82,3,300,0,0,75,broken clouds,50%,9.86,19.72
07-09-2017 14:00,Delhi,286.85,286.15,287.15,1013,93,0,30,0,0,20,few clouds,25%,4.93,19.72
07-09-2017 15:00,Delhi,286.72,286.15,287.15,1014,100,0,0,0,0,20,few clouds,25%,4.93,19.72
07-09-2017 16:00,Delhi,285.15,285.15,285.15,1014,100,1,340,0,0,0,sky is clear,100%,19.72,19.72
07-09-2017 17:00,Delhi,285.15,285.15,285.15,1014,100,0,0,0,0,20,few clouds,25%,4.93,19.72
07-09-2017 18:00,Delhi,285.15,285.15,285.15,1014,100,0,0,0,0,44,scattered clouds,80%,15.776,19.72
07-09-2017 19:00,Delhi,285.15,285.15,285.15,1013,100,1,360,0,0,76,broken clouds,50%,9.86,19.72
07-09-2017 20:00,Delhi,285.15,285.15,285.15,1013,100,1,330,0,0,40,scattered clouds,80%,15.776,19.72
07-09-2017 21:00,Delhi,285.15,285.15,285.15,1013,100,2,10,0.3,0,75,light intensity drizzle,16%,3.1552,19.72
07-09-2017 22:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
07-09-2017 23:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
08-09-2017 00:00,Delhi,285.41,285.15,286.15,1014,100,1,130,0,0,20,few clouds,25%,4.93,19.72
08-09-2017 01:00,Delhi,286.39,286.15,287.15,1014,93,1,101,0,0,20,few clouds,25%,4.93,19.72
08-09-2017 02:00,Delhi,287.34,285.15,289.15,1015,87,1,65,0,0,20,few clouds,25%,4.93,19.72
08-09-2017 03:00,Delhi,289.12,286.15,290.15,1014,67,0,0,0,0,20,few clouds,25%,4.93,19.72
08-09-2017 04:00,Delhi,289.91,287.15,291.15,1015,68,0,110,0,0,20,few clouds,25%,4.93,19.72
08-09-2017 05:00,Delhi,290.53,288.15,292.15,1015,59,2,170,0,0,40,scattered clouds,80%,15.776,19.72
08-09-2017 06:00,Delhi,291.71,289.15,293.15,1014,52,1,0,0,0,40,scattered clouds,80%,15.776,19.72
08-09-2017 07:00,Delhi,292.91,290.15,294.15,1014,49,2,190,0,0,40,scattered clouds,80%,15.776,19.72
08-09-2017 08:00,Delhi,293.72,292.15,295.15,1014,43,2,220,0,0,40,scattered clouds,80%,15.776,19.72
08-09-2017 09:00,Delhi,293.93,291.15,295.15,1014,46,2,230,0,0,40,scattered clouds,80%,15.776,19.72
08-09-2017 10:00,Delhi,294.13,292.15,295.15,1014,49,1,200,0,0,75,broken clouds,50%,9.86,19.72
08-09-2017 11:00,Delhi,294.55,293.15,295.15,1013,46,0,0,0,0,40,scattered clouds,80%,15.776,19.72
08-09-2017 12:00,Delhi,294.53,291.15,296.15,1013,43,2,230,0,0,20,few clouds,25%,4.93,19.72
08-09-2017 13:00,Delhi,294.34,292.15,295.15,1013,46,2,250,0,0,20,few clouds,25%,4.93,19.72
08-09-2017 14:00,Delhi,293.18,291.15,294.15,1014,59,1,260,0,0,0,sky is clear,100%,19.72,19.72
08-09-2017 15:00,Delhi,290.38,289.15,292.15,1013,63,1,0,0,0,0,sky is clear,100%,19.72,19.72
08-09-2017 16:00,Delhi,290.01,289.15,291.15,1014,59,2,360,0,0,0,sky is clear,100%,19.72,19.72
08-09-2017 17:00,Delhi,287.58,287.15,288.15,1014,77,0,0,0,0,0,sky is clear,100%,19.72,19.72
08-09-2017 18:00,Delhi,286.58,286.15,287.15,1014,87,2,340,0,0,0,sky is clear,100%,19.72,19.72
08-09-2017 19:00,Delhi,286.58,286.15,287.15,1014,87,3,330,0,0,0,sky is clear,100%,19.72,19.72
08-09-2017 20:00,Delhi,285.58,285.15,286.15,1014,87,2,340,0,0,0,sky is clear,100%,19.72,19.72
08-09-2017 21:00,Delhi,284.58,284.15,285.15,1014,87,1,320,0,0,0,sky is clear,100%,19.72,19.72
08-09-2017 22:00,Delhi,284.15,284.15,284.15,1014,100,1,340,0,0,0,sky is clear,100%,19.72,19.72
08-09-2017 23:00,Delhi,283.58,283.15,284.15,1014,93,2,330,0,0,0,sky is clear,100%,19.72,19.72
09-09-2017 00:00,Delhi,284.62,283.15,286.15,1015,76,1,0,0,0,20,few clouds,25%,4.93,19.72
09-09-2017 01:00,Delhi,286.6,285.15,289.15,1015,67,0,0,0,0,20,few clouds,25%,4.93,19.72
09-09-2017 02:00,Delhi,288.95,287.15,291.15,1015,63,1,60,0,0,0,sky is clear,100%,19.72,19.72
09-09-2017 03:00,Delhi,291.12,290.15,293.15,1015,52,1,0,0,0,0,sky is clear,100%,19.72,19.72
09-09-2017 04:00,Delhi,292.31,291.15,295.15,1015,46,1,336,0,0,0,sky is clear,100%,19.72,19.72
09-09-2017 05:00,Delhi,294.71,293.15,296.15,1015,40,0,0,0,0,20,few clouds,25%,4.93,19.72
09-09-2017 06:00,Delhi,295.72,293.15,297.15,1015,41,2,220,0,0,20,few clouds,25%,4.93,19.72
09-09-2017 07:00,Delhi,296.32,294.15,297.15,1014,38,3,230,0,0,20,few clouds,25%,4.93,19.72
09-09-2017 08:00,Delhi,297.12,295.15,298.15,1013,36,3,260,0,0,20,few clouds,25%,4.93,19.72
09-09-2017 09:00,Delhi,297.91,295.15,299.15,1012,36,3,240,0,0,20,few clouds,25%,4.93,19.72
09-09-2017 10:00,Delhi,297.72,294.15,299.15,1012,36,4,250,0,0,20,few clouds,25%,4.93,19.72
09-09-2017 11:00,Delhi,297.34,292.15,299.15,1012,38,4,240,0,0,20,few clouds,25%,4.93,19.72
09-09-2017 12:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
09-09-2017 13:00,Delhi,292.11,288.15,295.15,1013,63,6,260,0.9,0,20,proximity thunderstorm,27%,5.3244,19.72
09-09-2017 14:00,Delhi,292.11,288.15,295.15,1013,63,6,260,0.9,0,20,proximity shower rain,30%,5.916,19.72
09-09-2017 15:00,Delhi,290.91,290.15,292.15,1013,67,5,270,0,0,20,thunderstorm with light rain,5%,0.986,19.72
09-09-2017 16:00,Delhi,290.15,290.15,290.15,1014,72,4,120,0,0,75,broken clouds,50%,9.86,19.72
09-09-2017 17:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
09-09-2017 18:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
09-09-2017 19:00,Delhi,288.15,288.15,288.15,1015,100,2,350,0,0,40,light intensity drizzle,16%,3.1552,19.72
09-09-2017 20:00,Delhi,288.15,288.15,288.15,1014,93,1,40,0,0,40,scattered clouds,80%,15.776,19.72
09-09-2017 21:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
09-09-2017 22:00,Delhi,288.15,288.15,288.15,1013,93,1,0,0,0,75,broken clouds,50%,9.86,19.72
09-09-2017 23:00,Delhi,288.15,288.15,288.15,1013,93,1,0,0,0,75,broken clouds,50%,9.86,19.72
10-09-2017 00:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
10-09-2017 01:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
10-09-2017 02:00,Delhi,286.3,286.3,286.3,954,95,1,82,0,0,88,overcast clouds,30%,5.916,19.72
10-09-2017 03:00,Delhi,290.857,290.857,290.857,955,79,1,100,0,0,48,scattered clouds,80%,15.776,19.72
10-09-2017 04:00,Delhi,290.857,290.857,290.857,955,79,1,100,0,0,48,scattered clouds,80%,15.776,19.72
10-09-2017 05:00,Delhi,290.857,290.857,290.857,955,79,1,100,0,0,48,scattered clouds,80%,15.776,19.72
10-09-2017 06:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
10-09-2017 07:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
10-09-2017 08:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
10-09-2017 09:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
10-09-2017 10:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
10-09-2017 11:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
10-09-2017 12:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
10-09-2017 13:00,Delhi,288.58,286.15,291.15,1014,93,3,70,0.9,0,75,proximity thunderstorm,27%,5.3244,19.72
10-09-2017 14:00,Delhi,288.58,286.15,291.15,1014,93,3,70,0.9,0,75,proximity shower rain,30%,5.916,19.72
10-09-2017 15:00,Delhi,287.75,286.15,290.15,1014,93,3,360,0.9,0,75,proximity shower rain,30%,5.916,19.72
10-09-2017 16:00,Delhi,288.15,288.15,288.15,1014,93,1,40,0.9,0,40,proximity shower rain,30%,5.916,19.72
10-09-2017 17:00,Delhi,288.15,288.15,288.15,1015,93,0,0,0,0,20,few clouds,25%,4.93,19.72
10-09-2017 18:00,Delhi,287.15,287.15,287.15,1015,100,1,350,0,0,20,few clouds,25%,4.93,19.72
10-09-2017 19:00,Delhi,287.15,287.15,287.15,1015,100,0,0,0,0,20,few clouds,25%,4.93,19.72
10-09-2017 20:00,Delhi,286.15,286.15,286.15,1015,100,1,40,0,0,20,few clouds,25%,4.93,19.72
10-09-2017 21:00,Delhi,286.01,285.15,287.15,1015,100,1,320,0,0,20,few clouds,25%,4.93,19.72
10-09-2017 22:00,Delhi,286.58,286.15,287.15,1015,100,1,0,0,0,20,few clouds,25%,4.93,19.72
10-09-2017 23:00,Delhi,286.58,286.15,287.15,1014,100,1,340,0,0,40,scattered clouds,80%,15.776,19.72
11-09-2017 00:00,Delhi,286.58,286.15,287.15,1014,100,1,77,0,0,75,light intensity drizzle,16%,3.1552,19.72
11-09-2017 01:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
11-09-2017 02:00,Delhi,286.89,286.15,287.15,1014,93,1,90,0,0,75,mist,15%,2.958,19.72
11-09-2017 03:00,Delhi,287.15,287.15,287.15,1015,93,1,0,0,0,40,mist,15%,2.958,19.72
11-09-2017 04:00,Delhi,287.72,286.15,289.15,1015,82,2,163,0,0,40,scattered clouds,80%,15.776,19.72
11-09-2017 05:00,Delhi,288.14,286.15,289.15,1015,87,1,0,0,0,75,broken clouds,50%,9.86,19.72
11-09-2017 06:00,Delhi,290.35,289.15,291.15,1015,77,1,110,0,0,40,scattered clouds,80%,15.776,19.72
11-09-2017 07:00,Delhi,291.72,290.15,293.15,1014,63,2,140,0,0,40,scattered clouds,80%,15.776,19.72
11-09-2017 08:00,Delhi,292.94,290.15,294.15,1014,52,2,0,0,0,75,broken clouds,50%,9.86,19.72
11-09-2017 09:00,Delhi,291.1,287.15,295.15,1013,49,2,120,0.3,0,40,thunderstorm,5%,0.986,19.72
11-09-2017 10:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
11-09-2017 11:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
11-09-2017 12:00,Delhi,289.14,287.15,290.15,1014,63,7,270,0.3,0,40,proximity thunderstorm,27%,5.3244,19.72
11-09-2017 13:00,Delhi,289.35,288.15,290.15,1014,72,2,250,0.3,0,75,thunderstorm,5%,0.986,19.72
11-09-2017 14:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
11-09-2017 15:00,Delhi,287.96,287.15,289.15,1014,93,2,160,0.9,0,40,shower rain,5%,0.986,19.72
11-09-2017 16:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
11-09-2017 17:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
11-09-2017 18:00,Delhi,288.72,287.15,290.15,1013,72,1,245,0,0,20,few clouds,25%,4.93,19.72
11-09-2017 19:00,Delhi,289.39,288.15,291.15,1013,68,1,195,0,0,20,few clouds,25%,4.93,19.72
11-09-2017 20:00,Delhi,287.84,286.15,289.15,1014,93,2,110,0,0,20,few clouds,25%,4.93,19.72
11-09-2017 21:00,Delhi,287.17,286.15,288.15,1014,93,0,140,0,0,0,sky is clear,100%,19.72,19.72
11-09-2017 22:00,Delhi,287.15,287.15,287.15,1014,100,1,180,0,0,20,light intensity drizzle,16%,3.1552,19.72
11-09-2017 23:00,Delhi,286.72,286.15,287.15,1014,100,1,0,0,0,20,few clouds,25%,4.93,19.72
12-09-2017 00:00,Delhi,287.15,287.15,287.15,1014,93,1,180,0,0,40,scattered clouds,80%,15.776,19.72
12-09-2017 01:00,Delhi,286.15,286.15,286.15,1014,93,1,160,0,0,0,sky is clear,100%,19.72,19.72
12-09-2017 02:00,Delhi,285.72,285.15,286.15,1014,100,1,0,0,0,20,few clouds,25%,4.93,19.72
12-09-2017 03:00,Delhi,286.15,286.15,286.15,1013,93,1,140,0,0,40,scattered clouds,80%,15.776,19.72
12-09-2017 04:00,Delhi,286.15,286.15,286.15,1013,93,1,180,0,0,40,scattered clouds,80%,15.776,19.72
12-09-2017 05:00,Delhi,285.15,284.15,286.15,1014,100,2,250,0,0,40,scattered clouds,80%,15.776,19.72
12-09-2017 06:00,Delhi,285.15,283.15,286.15,1014,93,3,230,0,0,20,fog,20%,3.944,19.72
12-09-2017 07:00,Delhi,285.93,284.15,287.15,1014,82,1,230,0,0,20,fog,20%,3.944,19.72
12-09-2017 08:00,Delhi,286.31,284.15,288.15,1015,77,1,0,0,0,40,fog,20%,3.944,19.72
12-09-2017 09:00,Delhi,287.51,285.15,289.15,1015,72,2,250,0.9,0,40,light intensity drizzle,16%,3.1552,19.72
12-09-2017 10:00,Delhi,287.51,285.15,289.15,1015,72,2,250,0.9,0,40,mist,15%,2.958,19.72
12-09-2017 11:00,Delhi,287.51,285.15,289.15,1015,72,2,250,0.9,0,40,moderate rain,10%,1.972,19.72
12-09-2017 12:00,Delhi,288.7,286.15,290.15,1015,67,2,250,0,0,75,mist,15%,2.958,19.72
12-09-2017 13:00,Delhi,289.32,287.15,290.15,1015,72,4,230,0,0,75,mist,15%,2.958,19.72
12-09-2017 14:00,Delhi,289.93,289.15,291.15,1015,67,4,230,0,0,75,light intensity drizzle,16%,3.1552,19.72
12-09-2017 15:00,Delhi,290.32,287.15,292.15,1015,55,4,230,0.9,0,75,light intensity drizzle,16%,3.1552,19.72
12-09-2017 16:00,Delhi,290.32,287.15,292.15,1015,55,4,230,0.9,0,75,moderate rain,10%,1.972,19.72
12-09-2017 17:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
12-09-2017 18:00,Delhi,290.11,288.15,292.15,1014,59,4,240,0.9,0,40,moderate rain,10%,1.972,19.72
12-09-2017 19:00,Delhi,290.94,287.15,293.15,1014,52,4,230,0.9,0,40,shower rain,5%,0.986,19.72
12-09-2017 20:00,Delhi,291.51,288.15,293.15,1014,52,5,240,0,0,20,few clouds,25%,4.93,19.72
12-09-2017 21:00,Delhi,290.14,287.15,293.15,1015,63,6,250,0.9,0,20,shower rain,5%,0.986,19.72
12-09-2017 22:00,Delhi,289.91,289.15,291.15,1016,67,4,250,0.9,0,20,proximity shower rain,30%,5.916,19.72
12-09-2017 23:00,Delhi,289.41,289.15,290.15,1016,87,1,60,0,0,75,broken clouds,50%,9.86,19.72
13-09-2017 00:00,Delhi,289.58,289.15,290.15,1016,82,1,340,0,0,75,broken clouds,50%,9.86,19.72
13-09-2017 01:00,Delhi,289.58,289.15,290.15,1016,72,2,240,0,0,40,scattered clouds,80%,15.776,19.72
13-09-2017 02:00,Delhi,289.15,289.15,289.15,1016,82,2,230,0,0,40,scattered clouds,80%,15.776,19.72
13-09-2017 03:00,Delhi,288.58,288.15,289.15,1017,82,2,240,0,0,75,broken clouds,50%,9.86,19.72
13-09-2017 04:00,Delhi,288.58,288.15,289.15,1016,82,1,0,0,0,75,broken clouds,50%,9.86,19.72
13-09-2017 05:00,Delhi,287.58,287.15,288.15,1017,87,0,0,0,0,75,broken clouds,50%,9.86,19.72
13-09-2017 06:00,Delhi,287.72,287.15,288.15,1017,93,0,0,0,0,75,broken clouds,50%,9.86,19.72
13-09-2017 07:00,Delhi,287.15,287.15,287.15,1017,93,2,110,0,0,75,broken clouds,50%,9.86,19.72
13-09-2017 08:00,Delhi,286.18,285.15,287.15,1018,93,0,188,0,0,0,sky is clear,100%,19.72,19.72
13-09-2017 09:00,Delhi,286.55,285.15,288.15,1018,87,2,210,0,0,0,sky is clear,100%,19.72,19.72
13-09-2017 10:00,Delhi,287.72,287.15,289.15,1019,77,0,190,0,0,0,sky is clear,100%,19.72,19.72
13-09-2017 11:00,Delhi,289.12,288.15,291.15,1019,68,2,260,0,0,0,sky is clear,100%,19.72,19.72
13-09-2017 12:00,Delhi,290.5,289.15,292.15,1019,63,1,0,0,0,40,scattered clouds,80%,15.776,19.72
13-09-2017 13:00,Delhi,291.7,289.15,294.15,1019,49,2,230,0,0,40,scattered clouds,80%,15.776,19.72
13-09-2017 14:00,Delhi,293.29,290.15,295.15,1019,46,4,190,0,0,40,scattered clouds,80%,15.776,19.72
13-09-2017 15:00,Delhi,294.29,292.15,296.15,1019,43,3,210,0,0,40,scattered clouds,80%,15.776,19.72
13-09-2017 16:00,Delhi,294.93,294.15,296.15,1019,40,4,210,0,0,40,scattered clouds,80%,15.776,19.72
13-09-2017 17:00,Delhi,294.93,293.15,297.15,1018,46,3,200,0,0,40,scattered clouds,80%,15.776,19.72
13-09-2017 18:00,Delhi,295.33,293.15,297.15,1018,43,2,220,0,0,40,scattered clouds,80%,15.776,19.72
13-09-2017 19:00,Delhi,295.71,293.15,297.15,1018,41,3,220,0,0,40,scattered clouds,80%,15.776,19.72
13-09-2017 20:00,Delhi,295.72,293.15,297.15,1017,40,4,210,0,0,20,few clouds,25%,4.93,19.72
13-09-2017 21:00,Delhi,294.94,293.15,296.15,1018,46,4,220,0,0,20,few clouds,25%,4.93,19.72
13-09-2017 22:00,Delhi,293.94,291.15,295.15,1018,59,3,250,0,0,20,few clouds,25%,4.93,19.72
13-09-2017 23:00,Delhi,291.72,290.15,294.15,1018,46,3,250,0,0,0,sky is clear,100%,19.72,19.72
14-09-2017 00:00,Delhi,290.87,289.15,293.15,1019,52,3,250,0,0,0,sky is clear,100%,19.72,19.72
14-09-2017 01:00,Delhi,289.87,288.15,292.15,1019,55,1,270,0,0,0,sky is clear,100%,19.72,19.72
14-09-2017 02:00,Delhi,288.01,287.15,289.15,1019,72,0,90,0,0,0,sky is clear,100%,19.72,19.72
14-09-2017 03:00,Delhi,286.58,286.15,287.15,1019,82,1,350,0,0,0,sky is clear,100%,19.72,19.72
14-09-2017 04:00,Delhi,286.15,286.15,286.15,1019,93,1,350,0,0,0,sky is clear,100%,19.72,19.72
14-09-2017 05:00,Delhi,285.58,285.15,286.15,1019,93,1,10,0,0,75,broken clouds,50%,9.86,19.72
14-09-2017 06:00,Delhi,285.58,285.15,286.15,1019,93,1,20,0,0,20,few clouds,25%,4.93,19.72
14-09-2017 07:00,Delhi,285.15,285.15,285.15,1019,100,1,0,0,0,40,scattered clouds,80%,15.776,19.72
14-09-2017 08:00,Delhi,284.65,284.15,285.15,1019,87,1,181,0,0,20,few clouds,25%,4.93,19.72
14-09-2017 09:00,Delhi,286.2765,286.2765,286.2765,1018,74,1,222,0,0,10,sky is clear,100%,19.72,19.72
14-09-2017 10:00,Delhi,289.31,288.15,292.15,1019,59,2,240,0,0,20,few clouds,25%,4.93,19.72
14-09-2017 11:00,Delhi,290.72,290.15,292.15,1019,59,1,0,0,0,75,broken clouds,50%,9.86,19.72
14-09-2017 12:00,Delhi,292.52,291.15,294.15,1019,56,2,0,0,0,75,broken clouds,50%,9.86,19.72
14-09-2017 13:00,Delhi,293.72,292.15,295.15,1019,53,1,0,0,0,75,broken clouds,50%,9.86,19.72
14-09-2017 14:00,Delhi,294.5,292.15,296.15,1019,46,2,0,0,0,40,scattered clouds,80%,15.776,19.72
14-09-2017 15:00,Delhi,295.71,293.15,297.15,1018,44,2,0,0,0,40,scattered clouds,80%,15.776,19.72
14-09-2017 16:00,Delhi,295.51,292.15,297.15,1018,43,4,220,0,0,40,scattered clouds,80%,15.776,19.72
14-09-2017 17:00,Delhi,296.33,294.15,298.15,1017,43,2,0,0,0,40,scattered clouds,80%,15.776,19.72
14-09-2017 18:00,Delhi,296.13,293.15,298.15,1016,49,3,260,0,0,40,scattered clouds,80%,15.776,19.72
14-09-2017 19:00,Delhi,297.13,294.15,298.15,1016,44,5,240,0,0,20,few clouds,25%,4.93,19.72
14-09-2017 20:00,Delhi,296.53,293.15,299.15,1016,46,4,250,0,0,20,few clouds,25%,4.93,19.72
14-09-2017 21:00,Delhi,295.93,292.15,298.15,1016,49,4,260,0,0,20,proximity thunderstorm,27%,5.3244,19.72
14-09-2017 22:00,Delhi,294.41,293.15,295.15,1016,52,2,290,0,0,20,proximity thunderstorm,27%,5.3244,19.72
14-09-2017 23:00,Delhi,291.85,290.15,293.15,1017,59,4,50,0.9,0,40,shower rain,5%,0.986,19.72
15-09-2017 00:00,Delhi,288.68,288.15,289.15,1018,93,4,70,0,0,75,thunderstorm,5%,0.986,19.72
15-09-2017 01:00,Delhi,289.72,289.15,290.15,1018,87,2,70,0,0,75,proximity thunderstorm,27%,5.3244,19.72
15-09-2017 02:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
15-09-2017 03:00,Delhi,288.72,288.15,289.15,1018,93,3,40,0.3,0,75,proximity thunderstorm,27%,5.3244,19.72
15-09-2017 04:00,Delhi,288.72,288.15,289.15,1018,87,2,40,0,0,75,broken clouds,50%,9.86,19.72
15-09-2017 05:00,Delhi,288.15,288.15,288.15,1018,87,2,340,0,0,40,scattered clouds,80%,15.776,19.72
15-09-2017 06:00,Delhi,287.15,287.15,287.15,1018,100,2,320,0,0,75,broken clouds,50%,9.86,19.72
15-09-2017 07:00,Delhi,287.15,287.15,287.15,1018,93,2,340,0,0,40,scattered clouds,80%,15.776,19.72
15-09-2017 08:00,Delhi,287.15,287.15,287.15,1018,93,1,350,0,0,40,scattered clouds,80%,15.776,19.72
15-09-2017 09:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
15-09-2017 10:00,Delhi,287.15,287.15,287.15,1018,87,1,360,0.3,0,75,proximity thunderstorm,27%,5.3244,19.72
15-09-2017 11:00,Delhi,287.15,287.15,287.15,1018,87,2,20,0.9,0,75,shower rain,5%,0.986,19.72
15-09-2017 12:00,Delhi,286.92,285.15,288.15,1019,82,2,360,0,0,75,broken clouds,50%,9.86,19.72
15-09-2017 13:00,Delhi,287.72,285.15,289.15,1019,82,2,320,0,0,75,proximity thunderstorm,27%,5.3244,19.72
15-09-2017 14:00,Delhi,290.12,288.15,291.15,1019,72,4,300,0,0,75,broken clouds,50%,9.86,19.72
15-09-2017 15:00,Delhi,292.14,291.15,293.15,1019,55,2,112,0.9,0,75,proximity shower rain,30%,5.916,19.72
15-09-2017 16:00,Delhi,293.31,291.15,295.15,1018,52,3,280,0,0,75,broken clouds,50%,9.86,19.72
15-09-2017 17:00,Delhi,276.15,274.15,278.15,1000,93,5,100,0,0,75,light intensity drizzle,21.47%,4.233884,19.72
15-09-2017 18:00,Delhi,295.53,294.15,296.15,1017,46,1,0,0,0,40,scattered clouds,80%,15.776,19.72
15-09-2017 19:00,Delhi,296.1,293.15,298.15,1016,36,1,0,0,0,40,scattered clouds,80%,15.776,19.72
15-09-2017 20:00,Delhi,296.52,295.15,298.15,1016,41,1,0,0,0,40,scattered clouds,80%,15.776,19.72
15-09-2017 21:00,Delhi,290.8,287.15,295.15,1016,82,8,190,0.9,0,90,thunderstorm,5%,0.986,19.72
15-09-2017 22:00,Delhi,290.8,287.15,295.15,1016,82,8,190,0.9,0,90,shower rain,5%,0.986,19.72
15-09-2017 23:00,Delhi,290.15,289.15,291.15,1016,72,5,220,0,0,75,thunderstorm,5%,0.986,19.72
16-09-2017 00:00,Delhi,287.97,286.15,290.15,1018,93,5,110,0.9,0,75,thunderstorm,5%,0.986,19.72
16-09-2017 01:00,Delhi,287.97,286.15,290.15,1018,93,5,110,0.9,0,75,shower rain,5%,0.986,19.72
16-09-2017 02:00,Delhi,287.65,287.15,288.15,1017,93,3,330,0.9,0,75,shower rain,5%,0.986,19.72
16-09-2017 03:00,Delhi,287.65,287.15,288.15,1017,93,3,330,0.9,0,75,thunderstorm with light rain,5%,0.986,19.72
16-09-2017 04:00,Delhi,286.81,286.15,287.15,1018,93,1,20,0.9,0,40,moderate rain,10%,1.972,19.72
16-09-2017 05:00,Delhi,286.72,286.15,287.15,1018,100,1,124,0,0,40,scattered clouds,80%,15.776,19.72
16-09-2017 06:00,Delhi,286.72,286.15,287.15,1018,100,2,120,0,0,20,few clouds,25%,4.93,19.72
16-09-2017 07:00,Delhi,286.72,286.15,287.15,1018,100,0,130,0,0,40,scattered clouds,80%,15.776,19.72
16-09-2017 08:00,Delhi,286.72,286.15,287.15,1017,100,1,90,0,0,40,scattered clouds,80%,15.776,19.72
16-09-2017 09:00,Delhi,286.15,286.15,286.15,1017,100,1,130,0,0,20,few clouds,25%,4.93,19.72
